ID,Order_LA,Length_mm,Category_Dummy,Category,NestID,Biomass_mg,Date Collected,OrdinalDate,﻿Pasture,Pasture_patch,Pasture_patch_year,HerbYesNo_alltime,HerbTreat_1418,GrazingYesNo
527,orthoptera,8,1,Small,BSH DICK 1 16,6.025605872,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
575,orthoptera,5,1,Small,BSH DICK 3 16,1.81758515,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
529,orthoptera,9,1,Small,BSH DICK 1 16,8.136537939,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
519,orthoptera,7,1,Small,BSH DICK 1 16,4.286681896,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
531,orthoptera,9,1,Small,BSH DICK 1 16,8.136537939,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
532,orthoptera,9,1,Small,BSH DICK 1 16,8.136537939,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
533,orthoptera,10,1,Small,BSH DICK 1 16,10.64440168,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
534,orthoptera,10,1,Small,BSH DICK 1 16,10.64440168,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
535,orthoptera,10,1,Small,BSH DICK 1 16,10.64440168,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
536,orthoptera,11,1,Small,BSH DICK 1 16,13.57289852,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
528,orthoptera,9,1,Small,BSH DICK 1 16,8.136537939,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
512,orthoptera,6,1,Small,BSH DICK 1 16,2.893389781,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
504,orthoptera,5,1,Small,BSH DICK 1 16,1.81758515,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
505,orthoptera,6,1,Small,BSH DICK 1 16,2.893389781,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
506,orthoptera,6,1,Small,BSH DICK 1 16,2.893389781,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
507,orthoptera,6,1,Small,BSH DICK 1 16,2.893389781,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
508,orthoptera,6,1,Small,BSH DICK 1 16,2.893389781,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
509,orthoptera,6,1,Small,BSH DICK 1 16,2.893389781,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
521,orthoptera,7,1,Small,BSH DICK 1 16,4.286681896,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
511,orthoptera,6,1,Small,BSH DICK 1 16,2.893389781,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
520,orthoptera,7,1,Small,BSH DICK 1 16,4.286681896,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
513,orthoptera,6,1,Small,BSH DICK 1 16,2.893389781,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
514,orthoptera,6,1,Small,BSH DICK 1 16,2.893389781,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
515,orthoptera,7,1,Small,BSH DICK 1 16,4.286681896,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
516,orthoptera,7,1,Small,BSH DICK 1 16,4.286681896,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
517,orthoptera,7,1,Small,BSH DICK 1 16,4.286681896,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
518,orthoptera,7,1,Small,BSH DICK 1 16,4.286681896,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
539,orthoptera,12,1,Small,BSH DICK 1 16,16.94468236,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
510,orthoptera,6,1,Small,BSH DICK 1 16,2.893389781,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
565,orthoptera,4,1,Small,BSH DICK 3 16,1.028902524,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
537,orthoptera,11,1,Small,BSH DICK 1 16,13.57289852,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
558,orthoptera,11,1,Small,BSH DICK 10 16,13.57289852,8/8/2016,221,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
559,orthoptera,11,1,Small,BSH DICK 10 16,13.57289852,8/8/2016,221,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
560,orthoptera,11,1,Small,BSH DICK 10 16,13.57289852,8/8/2016,221,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
561,orthoptera,12,1,Small,BSH DICK 10 16,16.94468236,8/8/2016,221,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
562,orthoptera,14,1,Small,BSH DICK 10 16,25.10427859,8/8/2016,221,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
556,orthoptera,11,1,Small,BSH DICK 10 16,13.57289852,8/8/2016,221,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
564,orthoptera,3,1,Small,BSH DICK 3 16,0.494060865,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
555,orthoptera,11,1,Small,BSH DICK 10 16,13.57289852,8/8/2016,221,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
566,orthoptera,4,1,Small,BSH DICK 3 16,1.028902524,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
567,orthoptera,5,1,Small,BSH DICK 3 16,1.81758515,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
568,orthoptera,5,1,Small,BSH DICK 3 16,1.81758515,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
569,orthoptera,5,1,Small,BSH DICK 3 16,1.81758515,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
570,orthoptera,5,1,Small,BSH DICK 3 16,1.81758515,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
571,orthoptera,5,1,Small,BSH DICK 3 16,1.81758515,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
572,orthoptera,5,1,Small,BSH DICK 3 16,1.81758515,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
563,orthoptera,15,1,Small,BSH DICK 10 16,29.93325637,8/8/2016,221,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
547,orthoptera,10,1,Small,BSH DICK 10 16,10.64440168,8/8/2016,221,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
1403,orthoptera,6,1,Small,RC2 DICK 21 16,2.893389781,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
540,orthoptera,8,1,Small,BSH DICK 10 16,6.025605872,8/8/2016,221,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
541,orthoptera,8,1,Small,BSH DICK 10 16,6.025605872,8/8/2016,221,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
542,orthoptera,9,1,Small,BSH DICK 10 16,8.136537939,8/8/2016,221,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
543,orthoptera,9,1,Small,BSH DICK 10 16,8.136537939,8/8/2016,221,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
544,orthoptera,9,1,Small,BSH DICK 10 16,8.136537939,8/8/2016,221,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
557,orthoptera,11,1,Small,BSH DICK 10 16,13.57289852,8/8/2016,221,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
546,orthoptera,10,1,Small,BSH DICK 10 16,10.64440168,8/8/2016,221,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
538,orthoptera,11,1,Small,BSH DICK 1 16,13.57289852,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
548,orthoptera,10,1,Small,BSH DICK 10 16,10.64440168,8/8/2016,221,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
549,orthoptera,10,1,Small,BSH DICK 10 16,10.64440168,8/8/2016,221,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
550,orthoptera,10,1,Small,BSH DICK 10 16,10.64440168,8/8/2016,221,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
551,orthoptera,10,1,Small,BSH DICK 10 16,10.64440168,8/8/2016,221,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
552,orthoptera,10,1,Small,BSH DICK 10 16,10.64440168,8/8/2016,221,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
553,orthoptera,10,1,Small,BSH DICK 10 16,10.64440168,8/8/2016,221,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
554,orthoptera,11,1,Small,BSH DICK 10 16,13.57289852,8/8/2016,221,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
545,orthoptera,10,1,Small,BSH DICK 10 16,10.64440168,8/8/2016,221,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
1185,orthoptera,4,1,Small,RC2 DICK 12 16,1.028902524,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1158,orthoptera,5,1,Small,RC2 DICK 11 16,1.81758515,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1178,orthoptera,8,1,Small,RC2 DICK 11 16,6.025605872,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1179,orthoptera,8,1,Small,RC2 DICK 11 16,6.025605872,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1180,orthoptera,8,1,Small,RC2 DICK 11 16,6.025605872,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1181,orthoptera,9,1,Small,RC2 DICK 11 16,8.136537939,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1182,orthoptera,9,1,Small,RC2 DICK 11 16,8.136537939,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1176,orthoptera,7,1,Small,RC2 DICK 11 16,4.286681896,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1184,orthoptera,21,2,Medium,RC2 DICK 11 16,70.59605882,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1175,orthoptera,7,1,Small,RC2 DICK 11 16,4.286681896,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1186,orthoptera,5,1,Small,RC2 DICK 12 16,1.81758515,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1187,orthoptera,5,1,Small,RC2 DICK 12 16,1.81758515,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1188,orthoptera,5,1,Small,RC2 DICK 12 16,1.81758515,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1189,orthoptera,5,1,Small,RC2 DICK 12 16,1.81758515,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1190,orthoptera,5,1,Small,RC2 DICK 12 16,1.81758515,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1191,orthoptera,5,1,Small,RC2 DICK 12 16,1.81758515,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1192,orthoptera,5,1,Small,RC2 DICK 12 16,1.81758515,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1183,orthoptera,11,1,Small,RC2 DICK 11 16,13.57289852,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1167,orthoptera,6,1,Small,RC2 DICK 11 16,2.893389781,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1230,orthoptera,11,1,Small,RC2 DICK 12 16,13.57289852,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1160,orthoptera,6,1,Small,RC2 DICK 11 16,2.893389781,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1161,orthoptera,6,1,Small,RC2 DICK 11 16,2.893389781,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1162,orthoptera,6,1,Small,RC2 DICK 11 16,2.893389781,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1163,orthoptera,6,1,Small,RC2 DICK 11 16,2.893389781,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1164,orthoptera,6,1,Small,RC2 DICK 11 16,2.893389781,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1177,orthoptera,8,1,Small,RC2 DICK 11 16,6.025605872,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1166,orthoptera,6,1,Small,RC2 DICK 11 16,2.893389781,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1195,orthoptera,6,1,Small,RC2 DICK 12 16,2.893389781,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1168,orthoptera,6,1,Small,RC2 DICK 11 16,2.893389781,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1169,orthoptera,6,1,Small,RC2 DICK 11 16,2.893389781,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1170,orthoptera,7,1,Small,RC2 DICK 11 16,4.286681896,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1171,orthoptera,7,1,Small,RC2 DICK 11 16,4.286681896,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1172,orthoptera,7,1,Small,RC2 DICK 11 16,4.286681896,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1173,orthoptera,7,1,Small,RC2 DICK 11 16,4.286681896,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1174,orthoptera,7,1,Small,RC2 DICK 11 16,4.286681896,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1165,orthoptera,6,1,Small,RC2 DICK 11 16,2.893389781,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1222,orthoptera,8,1,Small,RC2 DICK 12 16,6.025605872,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1214,orthoptera,8,1,Small,RC2 DICK 12 16,6.025605872,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1215,orthoptera,8,1,Small,RC2 DICK 12 16,6.025605872,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1216,orthoptera,8,1,Small,RC2 DICK 12 16,6.025605872,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1217,orthoptera,8,1,Small,RC2 DICK 12 16,6.025605872,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1218,orthoptera,8,1,Small,RC2 DICK 12 16,6.025605872,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1219,orthoptera,8,1,Small,RC2 DICK 12 16,6.025605872,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1193,orthoptera,6,1,Small,RC2 DICK 12 16,2.893389781,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1221,orthoptera,8,1,Small,RC2 DICK 12 16,6.025605872,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1211,orthoptera,7,1,Small,RC2 DICK 12 16,4.286681896,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1223,orthoptera,8,1,Small,RC2 DICK 12 16,6.025605872,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1224,orthoptera,8,1,Small,RC2 DICK 12 16,6.025605872,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1225,orthoptera,9,1,Small,RC2 DICK 12 16,8.136537939,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1405,orthoptera,9,1,Small,RC2 DICK 21 16,8.136537939,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1227,orthoptera,9,1,Small,RC2 DICK 12 16,8.136537939,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1362,orthoptera,10,1,Small,RC2 DICK 17 16,10.64440168,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1229,orthoptera,11,1,Small,RC2 DICK 12 16,13.57289852,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1220,orthoptera,8,1,Small,RC2 DICK 12 16,6.025605872,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1204,orthoptera,7,1,Small,RC2 DICK 12 16,4.286681896,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1157,orthoptera,5,1,Small,RC2 DICK 11 16,1.81758515,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1196,orthoptera,6,1,Small,RC2 DICK 12 16,2.893389781,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1197,orthoptera,6,1,Small,RC2 DICK 12 16,2.893389781,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1198,orthoptera,6,1,Small,RC2 DICK 12 16,2.893389781,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1199,orthoptera,6,1,Small,RC2 DICK 12 16,2.893389781,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1200,orthoptera,6,1,Small,RC2 DICK 12 16,2.893389781,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1201,orthoptera,6,1,Small,RC2 DICK 12 16,2.893389781,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1213,orthoptera,8,1,Small,RC2 DICK 12 16,6.025605872,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1203,orthoptera,6,1,Small,RC2 DICK 12 16,2.893389781,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1212,orthoptera,7,1,Small,RC2 DICK 12 16,4.286681896,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1205,orthoptera,7,1,Small,RC2 DICK 12 16,4.286681896,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1206,orthoptera,7,1,Small,RC2 DICK 12 16,4.286681896,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1207,orthoptera,7,1,Small,RC2 DICK 12 16,4.286681896,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1208,orthoptera,7,1,Small,RC2 DICK 12 16,4.286681896,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1209,orthoptera,7,1,Small,RC2 DICK 12 16,4.286681896,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1210,orthoptera,7,1,Small,RC2 DICK 12 16,4.286681896,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1194,orthoptera,6,1,Small,RC2 DICK 12 16,2.893389781,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1202,orthoptera,6,1,Small,RC2 DICK 12 16,2.893389781,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
657,orthoptera,6,1,Small,BSH DICK 9 16,2.893389781,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
1159,orthoptera,5,1,Small,RC2 DICK 11 16,1.81758515,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
664,orthoptera,7,1,Small,BSH DICK 9 16,4.286681896,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
663,orthoptera,7,1,Small,BSH DICK 9 16,4.286681896,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
662,orthoptera,7,1,Small,BSH DICK 9 16,4.286681896,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
661,orthoptera,6,1,Small,BSH DICK 9 16,2.893389781,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
660,orthoptera,6,1,Small,BSH DICK 9 16,2.893389781,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
666,orthoptera,7,1,Small,BSH DICK 9 16,4.286681896,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
658,orthoptera,6,1,Small,BSH DICK 9 16,2.893389781,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
667,orthoptera,7,1,Small,BSH DICK 9 16,4.286681896,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
656,orthoptera,6,1,Small,BSH DICK 9 16,2.893389781,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
655,orthoptera,6,1,Small,BSH DICK 9 16,2.893389781,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
654,orthoptera,6,1,Small,BSH DICK 9 16,2.893389781,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
1116,orthoptera,3,1,Small,RC2 DICK 1 16,0.494060865,6/15/2016,167,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1117,orthoptera,3,1,Small,RC2 DICK 1 16,0.494060865,6/15/2016,167,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1118,orthoptera,4,1,Small,RC2 DICK 1 16,1.028902524,6/15/2016,167,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1119,orthoptera,4,1,Small,RC2 DICK 1 16,1.028902524,6/15/2016,167,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
659,orthoptera,6,1,Small,BSH DICK 9 16,2.893389781,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
675,orthoptera,7,1,Small,BSH DICK 9 16,4.286681896,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
683,orthoptera,7,1,Small,BSH DICK 9 16,4.286681896,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
682,orthoptera,7,1,Small,BSH DICK 9 16,4.286681896,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
681,orthoptera,7,1,Small,BSH DICK 9 16,4.286681896,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
680,orthoptera,7,1,Small,BSH DICK 9 16,4.286681896,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
679,orthoptera,7,1,Small,BSH DICK 9 16,4.286681896,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
678,orthoptera,7,1,Small,BSH DICK 9 16,4.286681896,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
665,orthoptera,7,1,Small,BSH DICK 9 16,4.286681896,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
676,orthoptera,7,1,Small,BSH DICK 9 16,4.286681896,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
1122,orthoptera,4,1,Small,RC2 DICK 1 16,1.028902524,6/15/2016,167,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
674,orthoptera,7,1,Small,BSH DICK 9 16,4.286681896,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
673,orthoptera,7,1,Small,BSH DICK 9 16,4.286681896,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
672,orthoptera,7,1,Small,BSH DICK 9 16,4.286681896,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
671,orthoptera,7,1,Small,BSH DICK 9 16,4.286681896,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
670,orthoptera,7,1,Small,BSH DICK 9 16,4.286681896,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
669,orthoptera,7,1,Small,BSH DICK 9 16,4.286681896,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
668,orthoptera,7,1,Small,BSH DICK 9 16,4.286681896,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
677,orthoptera,7,1,Small,BSH DICK 9 16,4.286681896,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
1149,orthoptera,5,1,Small,RC2 DICK 11 16,1.81758515,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1141,orthoptera,4,1,Small,RC2 DICK 11 16,1.028902524,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1142,orthoptera,4,1,Small,RC2 DICK 11 16,1.028902524,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1143,orthoptera,4,1,Small,RC2 DICK 11 16,1.028902524,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1144,orthoptera,5,1,Small,RC2 DICK 11 16,1.81758515,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1145,orthoptera,5,1,Small,RC2 DICK 11 16,1.81758515,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1146,orthoptera,5,1,Small,RC2 DICK 11 16,1.81758515,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1120,orthoptera,4,1,Small,RC2 DICK 1 16,1.028902524,6/15/2016,167,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1148,orthoptera,5,1,Small,RC2 DICK 11 16,1.81758515,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1138,orthoptera,3,1,Small,RC2 DICK 11 16,0.494060865,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1150,orthoptera,5,1,Small,RC2 DICK 11 16,1.81758515,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1151,orthoptera,5,1,Small,RC2 DICK 11 16,1.81758515,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1152,orthoptera,5,1,Small,RC2 DICK 11 16,1.81758515,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1153,orthoptera,5,1,Small,RC2 DICK 11 16,1.81758515,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1154,orthoptera,5,1,Small,RC2 DICK 11 16,1.81758515,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1155,orthoptera,5,1,Small,RC2 DICK 11 16,1.81758515,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1156,orthoptera,5,1,Small,RC2 DICK 11 16,1.81758515,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1147,orthoptera,5,1,Small,RC2 DICK 11 16,1.81758515,7/1/2016,183,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1131,orthoptera,7,1,Small,RC2 DICK 1 16,4.286681896,6/15/2016,167,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1228,orthoptera,11,1,Small,RC2 DICK 12 16,13.57289852,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1123,orthoptera,4,1,Small,RC2 DICK 1 16,1.028902524,6/15/2016,167,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
